edad,genero,zona,promedio_calificaciones,tasa_asistencia,reprobaciones_previas,nivel_socioeconomico,educacion_padre,educacion_madre,trabaja_estudiante,distancia_escuela,acceso_internet,actividades_extracurriculares,apoyo_familiar,incidencias_disciplinarias,cambios_escuela,beca,desercion
14,M,Rural,78.4,88.9,2,Alto,Primaria,Ninguno,0,11.9,0,1,Medio,0,1,0,0
15,M,Rural,87.4,97.5,0,Alto,Superior,Secundaria,0,8.1,1,1,Alto,1,2,0,0
17,F,Urbana,84.0,100.0,0,Alto,Superior,Secundaria,0,1.7,1,1,Medio,0,0,0,0
18,F,Rural,68.8,83.3,1,Bajo,Superior,Primaria,0,4.4,0,1,Alto,1,1,1,1
15,M,Rural,65.4,74.2,2,Medio,Secundaria,Secundaria,0,7.8,1,0,Medio,1,0,0,0
17,M,Urbana,83.8,90.2,1,Medio,Primaria,Ninguno,1,4.3,0,1,Bajo,0,0,0,1
18,M,Urbana,68.8,73.5,2,Bajo,Primaria,Secundaria,0,3.0,1,0,Medio,1,0,0,1
17,F,Urbana,70.0,69.3,1,Bajo,Superior,Secundaria,0,1.3,0,0,Bajo,1,0,1,1
16,M,Urbana,70.6,78.5,1,Bajo,Secundaria,Secundaria,1,0.0,0,1,Medio,1,0,1,0
14,M,Urbana,59.7,89.0,1,Medio,Superior,Superior,0,4.4,1,1,Alto,1,0,0,0
17,F,Rural,79.8,81.6,0,Alto,Secundaria,Primaria,0,7.1,1,1,Alto,0,0,1,0
19,M,Rural,63.8,76.3,1,Alto,Primaria,Secundaria,0,5.2,1,0,Bajo,3,0,0,0
18,M,Urbana,70.3,73.5,2,Bajo,Primaria,Primaria,0,1.5,0,0,Bajo,1,0,0,0
20,M,Urbana,66.7,86.9,2,Medio,Superior,Superior,0,2.9,1,0,Bajo,0,0,0,0
14,F,Urbana,75.6,96.5,3,Bajo,Ninguno,Ninguno,0,5.2,1,1,Alto,2,0,0,1
14,F,Urbana,71.5,79.9,1,Bajo,Secundaria,Secundaria,0,0.4,1,0,Medio,0,0,0,0
17,F,Urbana,65.4,88.0,0,Bajo,Superior,Primaria,0,0.7,0,1,Medio,0,0,0,0
15,M,Rural,55.4,63.9,4,Medio,Ninguno,Primaria,1,6.0,1,1,Bajo,2,3,0,1
18,F,Rural,93.6,87.6,0,Medio,Primaria,Primaria,0,6.0,1,1,Alto,0,0,0,0
20,F,Urbana,64.9,99.1,0,Alto,Secundaria,Primaria,0,2.6,1,1,Medio,0,0,0,0
16,M,Rural,64.7,68.9,2,Alto,Secundaria,Ninguno,0,6.6,0,0,Bajo,2,0,0,1
17,M,Urbana,60.2,95.0,2,Bajo,Secundaria,Ninguno,0,6.9,1,1,Medio,2,0,0,1
18,M,Rural,79.0,82.6,1,Medio,Ninguno,Secundaria,0,4.4,0,0,Alto,1,0,0,0
15,F,Urbana,69.4,68.3,2,Bajo,Ninguno,Secundaria,0,4.6,0,0,Medio,3,1,0,0
20,M,Urbana,79.8,99.7,2,Medio,Primaria,Ninguno,0,1.2,1,0,Alto,0,0,0,0
15,M,Urbana,88.8,98.6,1,Medio,Primaria,Superior,0,6.6,1,0,Alto,0,0,0,0
19,F,Urbana,84.0,98.2,0,Bajo,Primaria,Secundaria,0,3.4,1,0,Medio,0,0,0,0
18,M,Urbana,77.2,90.0,0,Bajo,Secundaria,Primaria,0,0.9,1,1,Alto,2,0,1,0
14,F,Urbana,66.7,81.5,1,Bajo,Ninguno,Primaria,0,1.2,1,0,Alto,1,0,1,0
19,M,Rural,70.5,78.4,1,Bajo,Secundaria,Secundaria,1,8.6,1,1,Medio,1,0,0,0
15,M,Rural,79.2,89.1,1,Alto,Superior,Secundaria,0,12.1,1,1,Alto,0,0,0,0
18,F,Urbana,72.3,86.3,4,Bajo,Secundaria,Superior,0,1.4,1,1,Medio,1,0,0,0
20,F,Urbana,61.0,88.4,1,Medio,Secundaria,Secundaria,0,1.2,0,0,Medio,0,0,0,1
20,M,Rural,84.5,95.0,2,Alto,Ninguno,Superior,1,6.5,1,1,Medio,0,0,0,1
20,F,Urbana,91.1,83.4,1,Medio,Secundaria,Secundaria,0,1.0,1,0,Alto,0,0,0,0
17,F,Urbana,73.5,84.1,0,Medio,Primaria,Superior,0,0.3,1,1,Alto,1,0,0,0
17,M,Rural,78.7,84.6,2,Alto,Primaria,Secundaria,0,12.6,0,0,Medio,3,0,0,1
16,F,Urbana,60.6,67.5,3,Bajo,Secundaria,Secundaria,1,0.5,1,1,Medio,3,1,0,1
20,M,Rural,49.6,64.3,4,Bajo,Ninguno,Secundaria,0,5.5,0,0,Medio,4,1,0,1
17,F,Urbana,73.3,90.1,2,Medio,Primaria,Secundaria,0,2.0,1,1,Alto,2,1,0,1
19,M,Urbana,83.0,100.0,0,Medio,Secundaria,Ninguno,0,0.4,1,1,Medio,0,0,0,0
16,M,Urbana,66.4,88.6,1,Medio,Primaria,Primaria,0,1.3,0,1,Bajo,0,0,0,0
19,F,Urbana,62.0,65.4,3,Bajo,Ninguno,Primaria,0,7.4,1,0,Bajo,2,1,0,1
15,F,Urbana,72.8,95.6,0,Medio,Ninguno,Primaria,0,0.9,1,1,Bajo,0,0,0,0
19,M,Rural,51.7,65.7,3,Medio,Primaria,Superior,0,8.4,0,1,Bajo,3,1,0,1
14,F,Rural,75.7,79.3,1,Alto,Secundaria,Secundaria,0,7.6,1,1,Medio,0,0,0,0
14,M,Rural,53.3,67.6,4,Bajo,Secundaria,Primaria,0,5.4,1,1,Bajo,2,1,1,1
16,F,Urbana,73.9,100.0,1,Bajo,Ninguno,Primaria,0,1.4,1,0,Alto,0,1,0,0
17,F,Urbana,86.2,90.5,0,Alto,Secundaria,Primaria,0,3.2,0,0,Medio,0,0,0,0
18,F,Rural,65.7,92.8,0,Medio,Superior,Superior,0,7.1,1,0,Medio,1,0,0,0
16,F,Rural,72.7,59.2,3,Bajo,Secundaria,Superior,1,5.0,1,1,Alto,2,1,0,1
14,F,Urbana,82.5,89.3,1,Bajo,Secundaria,Primaria,0,3.2,1,0,Medio,0,0,0,0
16,F,Rural,61.9,77.2,2,Medio,Secundaria,Primaria,0,5.3,1,0,Alto,1,0,0,0
17,F,Urbana,82.7,100.0,0,Medio,Superior,Superior,0,0.5,1,0,Alto,0,0,0,0
17,M,Urbana,90.4,100.0,0,Medio,Superior,Secundaria,0,2.3,1,0,Medio,0,0,0,0
18,F,Rural,75.4,94.5,3,Alto,Ninguno,Superior,0,7.6,1,1,Medio,0,0,0,0
15,F,Urbana,84.1,86.7,1,Bajo,Primaria,Primaria,0,3.3,1,1,Medio,1,0,0,1
18,M,Urbana,69.7,82.0,2,Bajo,Ninguno,Primaria,0,6.3,0,0,Medio,1,0,0,0
18,F,Urbana,88.8,100.0,1,Medio,Secundaria,Secundaria,0,2.2,0,0,Medio,1,0,0,1
19,F,Rural,56.3,74.9,2,Alto,Ninguno,Primaria,0,8.6,1,1,Medio,1,0,1,1
17,M,Urbana,62.6,80.9,2,Bajo,Superior,Superior,0,8.4,1,0,Medio,0,0,1,1
19,M,Rural,90.8,84.1,0,Medio,Ninguno,Secundaria,0,6.1,1,1,Medio,0,0,0,0
15,M,Urbana,67.2,100.0,1,Bajo,Secundaria,Primaria,0,5.1,0,1,Bajo,1,0,0,1
18,F,Urbana,49.3,63.3,3,Bajo,Primaria,Secundaria,0,7.4,0,0,Bajo,2,1,0,0
14,F,Urbana,81.7,83.5,0,Alto,Primaria,Secundaria,0,1.5,1,1,Medio,0,0,0,0
14,F,Urbana,76.8,79.5,2,Bajo,Primaria,Superior,0,1.6,1,0,Bajo,1,0,0,1
20,F,Urbana,61.1,74.5,3,Bajo,Secundaria,Primaria,0,11.9,1,1,Alto,1,0,0,0
17,M,Urbana,69.4,78.8,3,Medio,Primaria,Secundaria,0,0.1,1,0,Alto,3,0,0,0
18,F,Urbana,63.9,91.8,0,Medio,Primaria,Primaria,0,0.7,1,1,Alto,0,0,1,0
18,M,Urbana,76.9,93.9,0,Medio,Secundaria,Superior,0,0.5,1,1,Medio,0,0,0,0
18,M,Rural,83.0,100.0,0,Medio,Superior,Secundaria,0,6.9,1,0,Medio,0,0,0,0
15,M,Rural,63.5,90.7,1,Bajo,Secundaria,Primaria,0,5.8,1,1,Medio,1,0,0,0
15,F,Urbana,71.6,100.0,0,Medio,Secundaria,Secundaria,0,0.8,1,1,Medio,0,0,1,0
14,M,Urbana,68.0,88.4,0,Bajo,Primaria,Secundaria,1,3.9,1,0,Alto,1,0,0,0
20,M,Urbana,63.1,84.9,1,Bajo,Superior,Secundaria,1,4.3,0,1,Medio,1,0,0,0
15,M,Urbana,79.1,86.6,1,Medio,Primaria,Primaria,0,2.4,0,1,Bajo,0,0,0,0
18,M,Urbana,68.7,79.9,2,Bajo,Superior,Secundaria,0,1.4,1,1,Medio,2,0,0,1
17,F,Urbana,85.2,99.2,0,Alto,Secundaria,Superior,0,1.5,1,1,Alto,0,0,0,0
15,F,Urbana,82.1,98.3,1,Alto,Primaria,Primaria,0,2.6,1,0,Medio,0,0,0,0
16,F,Urbana,68.7,91.7,2,Alto,Ninguno,Primaria,0,0.3,1,0,Alto,0,1,0,0
14,F,Rural,61.2,74.8,3,Bajo,Secundaria,Superior,0,11.1,1,1,Alto,1,0,0,0
15,F,Urbana,76.6,85.7,1,Bajo,Secundaria,Secundaria,1,0.8,1,1,Alto,0,1,0,0
14,F,Urbana,92.5,88.9,1,Alto,Secundaria,Secundaria,0,3.7,0,0,Medio,0,1,0,0
19,M,Urbana,65.1,79.5,1,Medio,Superior,Superior,0,1.8,0,1,Alto,1,0,0,0
17,F,Rural,65.3,70.7,1,Medio,Secundaria,Primaria,0,5.2,1,0,Alto,1,0,1,0
20,F,Urbana,64.7,89.0,1,Alto,Primaria,Secundaria,0,4.4,1,1,Alto,0,0,0,0
17,F,Urbana,80.3,90.5,1,Bajo,Secundaria,Secundaria,1,1.1,1,1,Alto,0,1,1,0
15,M,Rural,61.7,76.4,2,Bajo,Ninguno,Ninguno,0,5.1,1,1,Medio,2,1,0,0
18,M,Urbana,83.3,86.7,0,Medio,Secundaria,Superior,0,0.2,1,0,Alto,1,0,0,0
20,F,Urbana,71.5,91.5,0,Medio,Superior,Secundaria,0,6.5,0,1,Medio,0,0,0,0
17,F,Urbana,72.6,77.7,1,Bajo,Ninguno,Primaria,1,1.0,1,0,Alto,1,1,0,0
14,M,Rural,77.4,99.0,0,Medio,Secundaria,Superior,0,5.9,0,1,Alto,0,0,0,1
16,F,Rural,62.3,83.6,2,Medio,Secundaria,Superior,1,8.7,1,0,Alto,0,0,0,0
20,M,Rural,77.6,79.3,1,Medio,Secundaria,Secundaria,0,6.9,1,1,Medio,2,1,0,0
17,F,Urbana,66.6,67.4,5,Bajo,Secundaria,Primaria,0,1.0,1,0,Alto,1,1,0,0
20,M,Urbana,71.3,81.9,2,Medio,Secundaria,Primaria,0,0.2,1,0,Alto,0,0,0,1
17,M,Urbana,81.7,94.3,0,Medio,Primaria,Secundaria,0,0.4,0,1,Medio,2,0,1,0
14,F,Rural,55.7,78.3,2,Alto,Primaria,Superior,1,5.9,1,1,Medio,1,0,0,0
20,F,Rural,74.2,72.0,1,Bajo,Primaria,Primaria,0,5.6,1,0,Alto,1,1,0,0
19,M,Rural,77.7,95.4,0,Alto,Secundaria,Secundaria,0,11.6,0,1,Alto,0,0,0,0
19,M,Urbana,80.1,97.9,0,Medio,Primaria,Primaria,0,3.5,1,0,Medio,0,0,0,0
20,F,Rural,78.1,88.1,1,Medio,Primaria,Secundaria,0,6.3,1,1,Medio,2,1,0,0
15,M,Rural,78.1,80.0,3,Bajo,Superior,Secundaria,0,8.6,1,1,Medio,1,0,0,0
20,F,Rural,73.4,90.7,0,Bajo,Secundaria,Ninguno,1,14.5,0,0,Medio,1,0,1,0
15,F,Rural,82.8,96.7,0,Medio,Secundaria,Secundaria,0,8.2,1,1,Medio,0,0,1,0
20,F,Urbana,48.3,76.7,1,Bajo,Superior,Secundaria,0,2.7,1,1,Medio,1,0,0,0
15,M,Urbana,73.2,89.4,0,Bajo,Ninguno,Secundaria,0,0.4,1,1,Alto,1,0,0,0
17,M,Urbana,78.6,84.9,2,Alto,Primaria,Superior,0,3.4,1,1,Alto,1,0,0,1
19,F,Urbana,68.0,83.9,0,Bajo,Secundaria,Primaria,1,2.5,1,0,Medio,0,1,1,0
14,M,Rural,68.2,99.7,0,Alto,Primaria,Ninguno,0,5.4,1,0,Alto,0,0,0,0
14,F,Rural,83.8,90.5,1,Medio,Ninguno,Secundaria,0,6.3,0,0,Medio,0,0,0,0
19,M,Rural,76.9,70.6,3,Alto,Secundaria,Secundaria,1,7.7,0,0,Bajo,1,1,0,1
14,F,Urbana,70.5,91.0,0,Bajo,Ninguno,Primaria,1,1.2,0,0,Alto,0,0,0,0
18,M,Urbana,79.5,84.6,2,Medio,Secundaria,Superior,0,0.4,0,0,Bajo,0,1,1,0
20,F,Urbana,76.3,81.3,2,Medio,Secundaria,Primaria,0,2.5,1,1,Bajo,2,0,1,0
18,F,Rural,64.1,85.2,3,Alto,Secundaria,Primaria,0,7.0,1,0,Alto,0,0,0,0
17,M,Rural,57.0,64.9,3,Bajo,Primaria,Secundaria,1,6.7,1,1,Medio,2,1,0,0
16,M,Rural,81.1,71.0,2,Bajo,Ninguno,Superior,0,5.2,1,0,Medio,2,0,0,0
18,M,Urbana,76.3,100.0,0,Alto,Superior,Secundaria,0,2.7,1,1,Medio,0,0,0,1
18,M,Urbana,65.3,80.4,1,Bajo,Superior,Ninguno,1,0.0,0,0,Medio,2,0,0,0
17,M,Rural,87.4,87.0,2,Medio,Primaria,Primaria,0,6.3,1,1,Medio,1,0,0,0
15,M,Urbana,68.9,93.1,1,Bajo,Ninguno,Primaria,0,3.0,1,0,Medio,1,0,0,1
18,F,Rural,79.8,84.6,2,Bajo,Secundaria,Secundaria,1,9.2,0,0,Medio,1,0,0,0
19,F,Urbana,59.4,69.5,1,Medio,Primaria,Secundaria,0,1.4,1,1,Medio,2,1,0,0
18,M,Urbana,87.6,100.0,0,Medio,Primaria,Primaria,1,2.8,1,1,Medio,0,0,0,0
14,M,Urbana,86.2,97.8,0,Medio,Primaria,Secundaria,0,1.1,1,0,Alto,0,0,1,0
18,M,Rural,66.0,83.8,2,Medio,Primaria,Secundaria,0,5.4,1,0,Medio,2,0,1,0
19,F,Urbana,82.5,98.5,0,Medio,Primaria,Primaria,0,1.5,1,0,Alto,0,0,0,0
15,M,Rural,81.8,79.3,0,Alto,Primaria,Primaria,0,6.3,1,0,Alto,0,0,0,0
19,M,Rural,62.3,76.6,1,Bajo,Secundaria,Secundaria,1,8.4,0,0,Medio,1,0,0,1
17,M,Urbana,82.9,74.4,2,Bajo,Primaria,Ninguno,0,2.1,0,0,Bajo,1,0,0,0
17,F,Rural,71.3,62.6,2,Bajo,Primaria,Primaria,0,6.3,0,0,Medio,2,1,0,1
19,M,Rural,73.1,94.1,0,Medio,Ninguno,Ninguno,0,5.7,1,1,Alto,0,0,0,0
17,F,Urbana,47.6,51.5,4,Bajo,Superior,Secundaria,1,1.2,0,1,Bajo,3,1,1,0
17,M,Rural,85.1,68.8,2,Medio,Ninguno,Secundaria,0,6.7,1,1,Bajo,1,0,0,0
16,M,Urbana,70.3,82.0,2,Medio,Primaria,Secundaria,0,1.2,1,0,Medio,1,0,0,0
20,M,Urbana,73.5,89.5,1,Medio,Secundaria,Primaria,0,1.1,1,1,Alto,0,0,0,1
20,M,Urbana,81.1,83.0,2,Alto,Secundaria,Secundaria,1,0.9,1,1,Bajo,0,0,0,0
14,F,Rural,56.4,86.2,1,Medio,Secundaria,Primaria,1,6.2,1,1,Medio,2,0,0,0
19,M,Urbana,79.9,99.2,0,Medio,Primaria,Superior,0,4.8,1,1,Bajo,0,0,0,0
14,M,Urbana,71.0,73.3,2,Bajo,Primaria,Superior,1,4.2,1,0,Alto,1,0,1,0
16,M,Rural,73.0,84.1,3,Medio,Primaria,Secundaria,0,7.0,1,1,Medio,0,0,1,0
20,F,Urbana,62.2,86.0,0,Bajo,Secundaria,Primaria,1,0.2,1,0,Medio,0,0,0,1
15,M,Rural,78.0,92.1,2,Alto,Primaria,Secundaria,0,9.8,1,0,Alto,0,0,0,0
16,F,Rural,85.3,100.0,1,Medio,Primaria,Primaria,0,4.4,0,0,Medio,0,0,1,0
15,F,Urbana,75.3,100.0,1,Bajo,Secundaria,Primaria,0,1.1,0,0,Alto,0,0,0,0
19,F,Urbana,53.6,82.0,3,Bajo,Superior,Superior,1,12.4,0,1,Bajo,2,1,1,0
17,F,Rural,77.9,75.3,1,Medio,Ninguno,Primaria,0,6.2,1,1,Bajo,4,0,0,0
18,F,Urbana,85.7,100.0,0,Alto,Primaria,Ninguno,0,3.2,0,1,Medio,0,0,0,0
20,M,Urbana,58.3,71.2,3,Bajo,Superior,Secundaria,0,1.6,1,1,Bajo,2,1,0,1
17,F,Rural,72.6,67.8,2,Bajo,Secundaria,Secundaria,0,5.4,1,0,Alto,3,1,0,0
19,F,Rural,78.3,78.5,1,Medio,Secundaria,Secundaria,0,7.4,1,1,Medio,0,0,0,0
14,M,Rural,74.1,67.5,4,Alto,Secundaria,Primaria,0,5.1,0,0,Medio,2,1,0,0
15,M,Urbana,80.2,78.9,0,Alto,Ninguno,Secundaria,0,2.0,1,0,Alto,1,1,0,0
20,F,Rural,44.2,55.3,3,Bajo,Secundaria,Primaria,0,5.8,0,0,Medio,3,1,0,1
20,F,Rural,71.8,86.8,0,Medio,Primaria,Superior,0,8.7,1,1,Medio,0,0,1,0
18,F,Rural,61.4,77.1,4,Medio,Superior,Primaria,0,8.3,0,0,Bajo,2,0,0,0
16,M,Rural,83.7,100.0,0,Medio,Primaria,Ninguno,0,5.1,1,1,Alto,0,0,0,0
15,M,Rural,74.2,90.4,0,Medio,Secundaria,Secundaria,1,6.8,1,1,Medio,0,0,0,0
19,F,Urbana,73.9,95.9,0,Medio,Secundaria,Primaria,0,4.5,1,0,Alto,0,0,1,0
19,M,Urbana,69.7,61.6,2,Medio,Ninguno,Secundaria,0,2.3,0,1,Alto,1,0,0,0
15,F,Urbana,84.0,92.1,2,Bajo,Primaria,Primaria,0,3.7,1,1,Medio,1,2,0,0
18,F,Urbana,65.3,75.8,3,Bajo,Secundaria,Primaria,0,4.4,0,1,Bajo,2,0,0,1
18,M,Urbana,88.9,100.0,0,Medio,Primaria,Primaria,0,4.1,1,0,Medio,0,0,1,0
17,F,Urbana,54.6,77.3,3,Bajo,Superior,Primaria,1,0.1,0,0,Bajo,2,1,0,1
20,M,Rural,75.3,87.2,0,Medio,Primaria,Primaria,0,6.6,1,1,Alto,0,0,1,0
14,M,Urbana,64.1,74.0,1,Alto,Secundaria,Primaria,0,1.1,0,0,Bajo,1,0,0,1
15,M,Urbana,93.4,100.0,0,Alto,Secundaria,Primaria,0,3.0,1,1,Medio,0,0,0,0
14,F,Urbana,75.2,82.0,2,Bajo,Primaria,Secundaria,0,1.3,0,1,Medio,0,1,0,0
18,F,Urbana,79.1,100.0,0,Bajo,Secundaria,Secundaria,0,1.1,1,0,Medio,0,0,1,1
18,M,Rural,74.5,94.2,1,Medio,Secundaria,Primaria,0,8.0,0,1,Medio,1,2,0,0
20,F,Urbana,65.7,100.0,0,Medio,Secundaria,Ninguno,0,3.8,1,0,Alto,0,0,0,0
17,F,Urbana,88.3,91.7,2,Bajo,Secundaria,Ninguno,1,2.9,1,0,Alto,0,0,1,0
15,F,Rural,60.8,90.8,3,Alto,Secundaria,Primaria,0,8.5,1,0,Alto,1,0,0,1
17,F,Urbana,71.0,75.7,2,Bajo,Primaria,Secundaria,0,6.8,1,1,Medio,1,0,0,1
14,F,Urbana,61.9,72.0,2,Bajo,Ninguno,Primaria,0,3.2,1,0,Medio,2,2,0,1
18,F,Rural,71.2,84.5,2,Medio,Primaria,Superior,0,12.7,1,1,Alto,1,0,1,1
18,F,Urbana,84.2,100.0,0,Medio,Secundaria,Secundaria,0,0.4,1,0,Medio,0,0,0,0
20,M,Rural,61.9,80.1,3,Medio,Superior,Ninguno,1,7.4,0,1,Bajo,2,0,0,0
16,M,Rural,74.5,80.8,1,Medio,Ninguno,Primaria,0,5.5,1,0,Bajo,1,0,0,0
16,M,Rural,60.0,83.6,2,Alto,Secundaria,Ninguno,0,6.4,1,1,Alto,2,1,0,0
14,F,Urbana,73.7,77.7,2,Bajo,Primaria,Primaria,0,5.2,1,1,Medio,1,0,0,0
16,F,Rural,77.5,100.0,0,Medio,Secundaria,Secundaria,0,6.4,1,0,Medio,0,0,0,0
17,F,Rural,51.1,52.7,4,Bajo,Secundaria,Ninguno,0,4.4,0,0,Bajo,3,1,0,0
19,M,Urbana,64.5,80.4,1,Medio,Secundaria,Ninguno,1,0.2,1,0,Bajo,1,0,1,0
19,M,Rural,66.2,74.6,1,Medio,Secundaria,Ninguno,0,6.5,0,0,Medio,1,0,0,0
14,M,Urbana,79.1,94.6,1,Medio,Secundaria,Secundaria,0,1.6,1,0,Bajo,0,0,0,0
15,F,Rural,65.7,80.7,2,Bajo,Ninguno,Ninguno,1,5.2,1,0,Alto,1,0,0,0
17,M,Urbana,93.4,100.0,0,Alto,Secundaria,Superior,0,6.6,1,1,Alto,0,0,1,0
16,M,Urbana,88.6,100.0,1,Medio,Primaria,Primaria,0,4.7,1,1,Alto,0,0,0,0
14,F,Urbana,80.5,91.1,0,Alto,Superior,Primaria,0,3.7,0,1,Alto,0,0,1,0
19,M,Rural,83.6,97.7,0,Medio,Secundaria,Secundaria,0,9.7,1,1,Alto,0,0,1,0
19,F,Urbana,94.5,88.2,0,Alto,Ninguno,Secundaria,0,15.5,1,1,Alto,1,1,0,0
17,F,Urbana,67.9,96.3,0,Medio,Primaria,Primaria,0,1.0,1,1,Medio,0,1,0,0
16,M,Urbana,90.9,92.6,1,Medio,Primaria,Secundaria,0,0.1,1,0,Alto,2,0,0,1
19,M,Rural,80.4,78.3,1,Medio,Superior,Primaria,1,7.4,0,0,Medio,3,0,0,1
14,M,Urbana,84.6,96.3,0,Medio,Ninguno,Primaria,0,1.5,1,1,Medio,0,0,0,0
17,M,Urbana,87.1,88.8,3,Medio,Secundaria,Ninguno,0,2.8,0,1,Bajo,0,1,0,0
19,M,Rural,96.5,94.2,0,Medio,Primaria,Secundaria,0,5.2,1,1,Medio,0,0,0,0
20,M,Urbana,74.7,100.0,0,Medio,Secundaria,Secundaria,0,13.5,1,1,Alto,0,0,1,0
15,M,Urbana,80.3,90.0,0,Medio,Secundaria,Secundaria,0,5.3,1,0,Medio,0,0,0,0
18,F,Urbana,79.5,89.7,0,Medio,Primaria,Superior,0,4.4,1,0,Medio,3,1,0,1
15,M,Rural,76.6,98.9,0,Medio,Secundaria,Secundaria,0,6.7,0,0,Medio,0,0,1,0
14,F,Rural,94.5,88.2,1,Medio,Ninguno,Superior,1,5.2,1,0,Alto,1,0,0,0
16,F,Urbana,97.2,100.0,0,Medio,Secundaria,Primaria,0,6.1,1,1,Alto,0,0,0,0
20,M,Urbana,77.3,92.1,0,Medio,Secundaria,Secundaria,0,3.7,1,1,Medio,0,1,0,0
18,F,Urbana,69.6,92.8,0,Alto,Secundaria,Secundaria,0,4.9,1,1,Medio,0,0,0,0
17,M,Rural,67.5,85.9,3,Bajo,Primaria,Primaria,1,7.0,1,0,Medio,2,0,0,1
15,F,Urbana,66.0,84.9,0,Bajo,Secundaria,Primaria,0,1.3,1,1,Alto,1,0,0,1
14,M,Urbana,75.8,79.8,1,Bajo,Primaria,Secundaria,0,3.0,0,0,Bajo,1,0,0,1
15,F,Rural,57.2,87.1,1,Medio,Secundaria,Ninguno,0,5.2,1,0,Alto,1,0,0,0
15,F,Urbana,82.6,78.4,2,Medio,Ninguno,Primaria,0,0.1,0,1,Bajo,2,0,0,1
15,F,Urbana,73.7,82.6,1,Medio,Primaria,Secundaria,0,4.3,1,1,Alto,0,0,0,1
18,M,Urbana,57.4,86.4,2,Bajo,Secundaria,Secundaria,0,4.9,1,1,Medio,2,1,0,0
14,F,Urbana,84.6,97.5,1,Alto,Primaria,Ninguno,0,2.1,1,0,Alto,0,0,1,0
14,F,Urbana,70.9,77.4,2,Medio,Primaria,Ninguno,0,1.3,1,0,Alto,2,1,1,0
17,F,Rural,72.8,79.9,2,Medio,Secundaria,Superior,1,10.2,1,1,Alto,0,0,1,0
16,F,Urbana,86.6,90.7,0,Bajo,Primaria,Superior,0,0.2,1,0,Alto,0,0,0,1
17,M,Urbana,65.9,71.2,2,Bajo,Superior,Secundaria,1,1.1,1,1,Bajo,3,1,0,0
14,M,Rural,72.6,75.9,4,Bajo,Primaria,Primaria,0,9.7,1,0,Medio,1,0,0,0
15,F,Rural,66.4,74.2,1,Medio,Superior,Primaria,0,7.9,1,0,Bajo,1,0,0,0
17,F,Rural,79.9,92.7,1,Medio,Superior,Primaria,1,5.9,1,1,Medio,0,0,0,1
18,F,Rural,52.1,66.6,3,Bajo,Primaria,Secundaria,1,25.1,1,0,Medio,2,2,1,0
16,F,Urbana,65.9,72.8,3,Bajo,Primaria,Secundaria,0,0.4,0,1,Medio,1,1,0,1
17,F,Urbana,76.6,97.9,2,Bajo,Secundaria,Secundaria,0,4.4,1,1,Alto,0,0,0,0
17,F,Urbana,84.4,76.3,0,Medio,Secundaria,Primaria,0,2.2,1,1,Medio,0,0,0,0
15,M,Urbana,73.0,96.5,1,Bajo,Primaria,Superior,0,1.5,1,1,Medio,1,0,0,1
15,M,Rural,71.6,79.3,3,Bajo,Primaria,Primaria,0,5.3,1,1,Medio,1,0,1,0
16,M,Rural,62.8,69.1,3,Bajo,Ninguno,Primaria,0,5.5,1,1,Alto,2,1,0,1
14,F,Urbana,100.0,100.0,0,Medio,Secundaria,Secundaria,0,1.4,1,1,Bajo,1,0,0,1
18,F,Urbana,63.4,100.0,2,Alto,Secundaria,Secundaria,0,0.4,1,1,Alto,1,0,0,0
18,F,Rural,67.7,85.8,2,Medio,Primaria,Superior,0,10.2,0,1,Medio,1,0,0,0
16,M,Urbana,68.3,91.4,0,Bajo,Secundaria,Secundaria,0,3.0,1,1,Medio,1,0,0,1
16,F,Urbana,63.1,90.0,1,Alto,Secundaria,Superior,0,3.5,1,0,Bajo,1,1,0,0
16,F,Urbana,63.6,80.2,2,Alto,Superior,Primaria,1,8.8,1,1,Alto,0,0,0,0
18,F,Urbana,98.2,96.5,0,Medio,Primaria,Primaria,0,2.8,1,0,Alto,0,0,0,0
19,M,Urbana,70.2,79.4,1,Bajo,Primaria,Primaria,0,0.4,1,1,Medio,1,1,0,0
14,M,Rural,68.1,84.8,1,Medio,Primaria,Ninguno,0,6.9,1,1,Medio,1,0,0,0
16,M,Urbana,84.2,96.0,2,Alto,Secundaria,Superior,0,0.5,1,1,Medio,0,1,0,0
14,F,Urbana,78.1,94.7,1,Medio,Ninguno,Ninguno,0,3.5,0,0,Medio,0,0,0,0
17,F,Rural,81.2,86.8,0,Medio,Primaria,Primaria,0,7.9,1,0,Medio,0,1,0,0
15,F,Urbana,80.3,95.1,1,Medio,Secundaria,Primaria,0,0.8,0,0,Alto,0,0,0,0
16,M,Rural,82.9,97.9,0,Alto,Secundaria,Secundaria,0,6.9,1,1,Medio,0,1,0,0
17,M,Rural,66.8,68.2,2,Bajo,Primaria,Superior,0,5.1,1,0,Alto,2,1,1,0
16,F,Urbana,80.7,86.1,2,Bajo,Secundaria,Secundaria,0,3.2,0,0,Medio,0,0,0,0
16,M,Urbana,78.0,100.0,0,Alto,Ninguno,Primaria,0,2.2,1,0,Medio,0,0,0,0
19,F,Rural,63.9,71.7,4,Bajo,Secundaria,Secundaria,0,5.7,1,1,Alto,1,0,0,0
19,M,Rural,96.2,90.2,0,Medio,Primaria,Primaria,0,7.6,1,0,Medio,0,0,0,0
